time,location,account,message
2020-04-08 16:35:00,Terrapin Springs,RacesRandallFish,"['help', 'david', 'look', 'try', 'find', 'disaster', 'shelter']"
2020-04-08 16:35:00,East Parton,DarkMCandy,"['try', 'get', 'stock', 'power', 'batteries', 'cheese', 'run']"
2020-04-08 16:36:00,Cheddarford,LovesLindblomOctopus,"['ynnmaristehy', 'someone', 'tehyhey', 'newestehy', 'nuclear', 'power', 'stehyatehyion', 'rule']"
2020-04-08 16:36:00,Broadview,RasoHorse49,"['bulldosers', 'try', 'remove', 'rubble', 'street', 'yay']"
2020-04-08 16:36:00,Southwest,AttentativePlateDeluna,"['cop', 'let', 'us', 'back', 'apartment', 'build', 'red', 'tag', 'run', 'outside', 'pajamas', 'purse', 'need', 'medicine']"
2020-04-08 16:37:00,Northwest,FleetBowlFausto,"['cop', 'let', 'us', 'back', 'apartment', 'build', 'red', 'tag', 'run', 'outside', 'pajamas', 'purse', 'need', 'medicine']"
2020-04-08 16:37:00,Broadview,SmartGCar,"['emergency', 'evacuation', 'happen', 'build', 'collapse', 'everyone', 'ok']"
2020-04-08 16:37:00,Weston,FastCHouse,"['emergency', 'evacuation', 'happen', 'scene', 'sea', 'call', 'gull', 'nuclear', 'reactor', 'fuel', 'rods', 'two', 'different', 'creatures']"
2020-04-08 16:37:00,Southwest,FuriousALight,"['leftjhe', 'tjhehe', 'kid', 'satjhe', 'home', 'die', 'tjheogetjheher', 'justjhe', 'like', 'wantjheed']"
2020-04-08 16:37:00,West Parton,WileyPlateLupe_Cole,"['lacki', 'build', 'collapse', 'hear', 'inside']"
2020-04-08 16:37:00,Weston,Opportunities1,"['chance', 'grasp', 'opportunity', 'collar', 'graspable', 'tremble', 'monday']"
2020-04-08 16:38:00,Downtown,JohnathanWileyRichardson,"['anything', 'something', 'two', 'case', 'study', 'something', 'someone', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'something']"
2020-04-08 16:38:00,Palace Hills,FuriousTBanana71,"['help', 'anything', 'anything', 'anything', 'anything', 'anything', 'anything', 'anything', 'something', 'something', 'something', 'someone', 'something', 'something']"
2020-04-08 16:38:00,Safe Town,HenryFish44,"['say', 'male', 'cyclist', 'strike', 'near', 'something', 'anyone', 'something', 'someone', 'scene', 'accident', 'owner', 'apocalypse', 'call']"
2020-04-08 16:38:00,Scenic Vista,WileySadlerIcecream,"['help', 'diana', 'wander', 'try', 'find', 'disaster', 'shelter']"
2020-04-08 16:38:00,Scenic Vista,Juana_Zuniga22,"['sbusyjames', 'ntoo', 'ntoot', 'gontontoa', 'die', 'kid', 'worry']"
2020-04-08 16:38:00,Downtown,BTallMosley,"['tallgbanana15', 'manager', 'die', 'know', 'brother', 'feel', 'alone', 'right']"
2020-04-08 16:39:00,Downtown,MilburnHorse1955,"['lot', 'room', 'disaster', 'shelter']"
2020-04-08 16:39:00,Palace Hills,Ernest_Nordenstrom29,"['leftjhe', 'tjhehe', 'kid', 'satjhe', 'home', 'die', 'tjheogetjheher', 'justjhe', 'like', 'wantjheed']"
2020-04-08 16:39:00,Oak Willow,ObnoxiousJIcecream,"['bulldosers', 'try', 'remove', 'rubble', 'street', 'yay']"
2020-04-08 16:40:00,Weston,AttentativeBHouse,"['fleetcarterlight1986', 'something', 'closure', 'remain', 'effect', 'due', 'hazard', 'tree', 'fall', 'tree', 'debris', 'anything', 'something', 'two', 'case', 'study', 'something', 'someone', 'something', 'something']"
2020-04-08 16:40:00,Oak Willow,CuriousJBread,"['lot', 'room', 'disaster', 'shelter']"
2020-04-08 16:40:00,Scenic Vista,LazyLBanana,"['try', 'get', 'stock', 'power', 'batteries', 'cheese', 'run']"
2020-04-08 16:40:00,Southwest,AttentativePlateDeluna,"['bulldosers', 'try', 'remove', 'rubble', 'street', 'yay']"
2020-04-08 16:40:00,Southwest,FastRBread,"['father', 'die', 'know', 'papa', 'feel', 'alone', 'right']"
2020-04-08 16:40:00,Easton,Alex1996Green,"['report', 'motor', 'vehicle', 'accident', 'crew', 'evacuate', 'thirty', 'parseengers', 'tr']"
2020-04-08 16:41:00,Downtown,SmartCandyRoberto_Morelli,"['bulldosers', 'try', 'remove', 'rubble', 'street', 'yay']"
2020-04-08 16:41:00,Southwest,Santos93,"['leftjhe', 'tjhehe', 'kid', 'satjhe', 'home', 'die', 'tjheogetjheher', 'justjhe', 'like', 'wantjheed']"
2020-04-08 16:41:00,Pepper Mill,Nancy33Reaume,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 16:41:00,Broadview,FrankFish89,"['sbusyjames', 'ntoo', 'ntoot', 'gontontoa', 'die', 'kid', 'worry']"
2020-04-08 16:41:00,West Parton,CandidJanetBanana,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:42:00,Southton,BusyDuffyCar2,"['build', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'offer', 'purchase', 'landslidedamaged', 'properties']"
2020-04-08 16:42:00,Southton,Charles2000,"['krak', 'tv', 'track', 'unsubstantiated', 'rumor', 'famous', 'singer', 'lacki', 'dasicle', 'miss', 'possibly', 'bury', 'rumble', 'hotel', 'krak', 'tv', 'host', 'half', 'hour', 'special', 'tonight', 'eleven', 'celebrities', 'disasters', 'deadly', 'combination']"
2020-04-08 16:42:00,Southwest,GilbertCat1955,"['powerlines', 'bus', 'line', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'something', 'something', 'anyone']"
2020-04-08 16:42:00,Cheddarford,TerryMouse97,"['husband', 'hear', 'grandpa', 'city', 'evacuate']"
2020-04-08 16:42:00,Palace Hills,Joan_DeponteLion23,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:42:00,Cheddarford,CuriousBananaPaula_Farley,"['canytyingn', 'help', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'anytyingnything', 'something', 'someone', 'makesitin']"
2020-04-08 16:42:00,Weston,JObnoxiousMarkert,"['try', 'get', 'stock', 'power', 'batteries', 'cheese', 'run']"
2020-04-08 16:43:00,Old Town,SeanDarkM,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:44:00,Easton,Robert_RobertsonLion1978,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:44:00,Palace Hills,DarkTolbertLight,"['vibrate', 'time', 'get', 'rumble', 'rumble']"
2020-04-08 16:45:00,Downtown,JohnathanWileyRichardson,"['pastor', 'ambulance', 'scene']"
2020-04-08 16:45:00,Broadview,GuapoLamarIcecream,"['tonypeterson', 'would', 'power', 'line', 'fell', 'dad', 'car']"
2020-04-08 16:45:00,Broadview,Syndicated4,"['time', 'change', 'month', 'nine', 'days', 'leave', 'take', 'advantage', 'interest', 'quake', 'event']"
2020-04-08 16:45:00,West Parton,RacesGeorgeWhale,"['large', 'sinkhole', 'swallow', 'entire', 'pond', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-08 16:45:00,Scenic Vista,Robert51,"['sewage', 'collect', 'pip', 'gross']"
2020-04-08 16:45:00,Downtown,AttentativeJacksonCar,"['help', 'anything', 'something', 'something', 'marfplace', 'lot', 'people']"
2020-04-08 16:45:00,Southton,SharonMouse55,"['build', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'anyone', 'us']"
2020-04-08 16:46:00,Downtown,______3333_____,"['interest', 'deal', 'vibrate', 'chance', 'make', 'month', 'even', 'better', 'winsdeals']"
2020-04-08 16:46:00,Safe Town,CuriousKBread,"['build', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'bind', 'approach', 'anyone', 'anyone', 'users', 'download', 'app', 'information']"
2020-04-08 16:46:00,Weston,SutherlandDog42,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:47:00,West Parton,HinesMouse2001,"['iim', 'sip', 'drink', 'park', 'wait', 'die']"
2020-04-08 16:47:00,Downtown,ShirleyDog68,"['sbusyjames', 'ntoo', 'ntoot', 'gontontoa', 'die', 'kid', 'worry']"
2020-04-08 16:47:00,Pepper Mill,Diane_SpencerBird79,"['grandpa', 'hear', 'children', 'city', 'evacuate']"
2020-04-08 16:47:00,Terrapin Springs,RunsSybertLion,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:48:00,Northwest,MFastCasarez,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:48:00,Southton,LovesWagnerFish,"['father', 'die', 'know', 'roommate', 'feel', 'alone', 'right']"
2020-04-08 16:48:00,Weston,SusanDarkHoag,"['iim', 'sip', 'drink', 'park', 'wait', 'die']"
2020-04-08 16:49:00,Cheddarford,WileyHonakerPlate63,"['build', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'something']"
2020-04-08 16:49:00,Scenic Vista,M34Rahmani,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 16:50:00,Palace Hills,FastRBowl,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 16:50:00,Palace Hills,WatchesSamantha_PickelCat,"['hospital', 'fire', 'station', 'power', 'tsmartward']"
2020-04-08 16:50:00,Easton,Travis58,"['leftjhe', 'tjhehe', 'kid', 'satjhe', 'home', 'die', 'tjheogetjheher', 'justjhe', 'like', 'wantjheed']"
2020-04-08 16:51:00,Northwest,Peter79Woodruff,"['sbusyjames', 'ntoo', 'ntoot', 'gontontoa', 'die', 'kid', 'worry']"
2020-04-08 16:51:00,Oak Willow,Jeffrey_Koepsell21,"['administratorsophie', 'people', 'might', 'dead', 'neighboris', 'cat', 'probably', 'dead']"
2020-04-08 16:51:00,Easton,I4Barbour,"['iim', 'sip', 'drink', 'park', 'wait', 'die']"
2020-04-08 16:51:00,Broadview,RunsFlor_AllenFish,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:51:00,Southton,CandidStrunkCouch1987,"['grocery', 'store', 'pizza', 'hut', 'power']"
2020-04-08 16:51:00,Downtown,Stacey_MitchellWhale31,"['anything', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'bind', 'approach', 'anyone', 'remove', 'ag']"
2020-04-08 16:51:00,Broadview,TallHousePoirier,"['emergency', 'evacuation', 'happen', 'scene', 'apocalypse', 'call']"
2020-04-08 16:51:00,Northwest,DavidFastM,"['leftjhe', 'tjhehe', 'kid', 'satjhe', 'home', 'die', 'tjheogetjheher', 'justjhe', 'like', 'wantjheed']"
2020-04-08 16:52:00,Weston,WatchesTerrie_NolandDog,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:52:00,Northwest,LovesAnthonyHorse,"['leftjhe', 'tjhehe', 'kid', 'satjhe', 'home', 'die', 'tjheogetjheher', 'justjhe', 'like', 'wantjheed']"
2020-04-08 16:52:00,Easton,Shallenberger96,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 16:52:00,Scenic Vista,Norman55Amo,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:53:00,Broadview,RunsOctaviaLion,"['bulldosers', 'try', 'remove', 'rubble', 'street', 'yay']"
2020-04-08 16:53:00,East Parton,Janice93,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 16:53:00,Southwest,Jason_Koehne1954,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 16:53:00,West Parton,Donald1986C,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:54:00,Scenic Vista,AndrewDarkB,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 16:54:00,Palace Hills,LazyBCar,"['iim', 'sip', 'drink', 'park', 'wait', 'die']"
2020-04-08 16:54:00,Southwest,J2001Bui,"['sink', 'something', 'something', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-08 16:54:00,West Parton,Lloyd_SteppMouse24,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 16:54:00,Northwest,Donald1959Llanes,"['krak', 'tv', 'track', 'unsubstantiated', 'rumor', 'famous', 'singer', 'lacki', 'dasicle', 'miss', 'possibly', 'bury', 'rumble', 'hotel', 'krak', 'tv', 'host', 'half', 'hour', 'special', 'tonight', 'eleven', 'celebrities', 'disasters', 'deadly', 'combination']"
2020-04-08 16:55:00,West Parton,FearsMary_SchultzBird,"['anything', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'bind', 'approach', 'anyone', 'remove', 'ag']"
2020-04-08 16:55:00,Scenic Vista,DarkStellaCar,"['many', 'historical', 'build', 'lose', 'today', 'sad']"
2020-04-08 16:55:00,Southton,Benford1973,"['apparently', 'part', 'apocalypse', 'call']"
2020-04-08 16:56:00,Southwest,FamousAIcecream1961,"['something', 'activate', 'something', 'anything', 'anything', 'anything', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'something', 'something', 'someone', 'anyone', 'anyone', 'anything', 'something', 'anyone', 'something', 'landslide', 'victims', 'deny', 'arseistance']"
2020-04-08 16:56:00,Northwest,AttentativeIcecreamMartinez,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 16:56:00,Northwest,SAttentativeSmithey,"['tonypeterson', 'would', 'power', 'line', 'fell', 'dad', 'car']"
2020-04-08 16:56:00,Palace Hills,WileyCarJaimes,"['hospital', 'cash', 'power', 'come']"
2020-04-08 16:56:00,Easton,FleetMetzLight24,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 16:57:00,Downtown,LazyBowlChilds,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 16:57:00,Weston,ObnoxiousBananaBurke,"['tonypeterson', 'would', 'power', 'line', 'fell', 'dad', 'car']"
2020-04-08 16:57:00,Terrapin Springs,LazyBIcecream86,"['try', 'get', 'stock', 'power', 'batteries', 'cheese', 'run']"
2020-04-08 16:57:00,Old Town,Jared_BaughmanWhale30,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 16:57:00,Northwest,Peter79Woodruff,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 16:57:00,Broadview,AttentativeCarJessica_Carpenter,"['bulldosers', 'try', 'remove', 'rubble', 'street', 'yay']"
2020-04-08 16:57:00,Scenic Vista,SmartNCouch,"['flood', 'someone', 'build', 'across', 'street']"
2020-04-08 16:58:00,Chapparal,CedricLazySingletary,"['krak', 'tv', 'track', 'unsubstantiated', 'rumor', 'famous', 'singer', 'lacki', 'dasicle', 'miss', 'possibly', 'bury', 'rumble', 'hotel', 'krak', 'tv', 'host', 'half', 'hour', 'special', 'tonight', 'eleven', 'celebrities', 'disasters', 'deadly', 'combination']"
2020-04-08 16:59:00,Downtown,FearsEileenWhale,"['know', 'something', 'filter', 'design', 'nuclear', 'power', 'plant', 'cheap', 'via']"
2020-04-08 16:59:00,Southton,CandidMolleurCouch,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 16:59:00,Downtown,CuriousBallBread2019,"['build', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'crew', 'evacuate', 'thirty', 'parseengers', 'tr']"
2020-04-08 16:59:00,Cheddarford,FamousCronePlate,"['grocery', 'store', 'fire', 'station', 'power']"
2020-04-08 17:00:00,Old Town,Jolene28,"['power', 'cloud', 'yet', 'last', 'thing', 'need', 'rain']"
2020-04-08 17:00:00,Cheddarford,FastBreadSteven_Chappell,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:00:00,Chapparal,JFuriousSalmons,"['city', 'prioritize', 'get', 'roads', 'open', 'first', 'think', 'rescue']"
2020-04-08 17:00:00,Safe Town,AttentativeSmallsLight72,"['everyone', 'ignore', 'build', 'inspection', 'tag', 'go', 'inside', 'build', 'get', 'stuff', 'dangerous', 'put', 'tag', 'restrict', 'entry', 'nobody', 'follow', 'cop', 'followswaste']"
2020-04-08 17:00:00,Safe Town,Jason,"['hear', 'sewer', 'neighborhoods', 'old', 'town', 'safe', 'town', 'scenic', 'vista', 'broadview', 'go']"
2020-04-08 17:00:00,Broadview,KevinAttentativeSmith,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:01:00,Easton,LazyRosascoCar67,"['try', 'get', 'stock', 'power', 'batteries', 'cheese', 'run']"
2020-04-08 17:02:00,Southwest,WileyCPlate,"['pharmacy', 'elementary', 'school', 'power']"
2020-04-08 17:02:00,Weston,M34Gatewood,"['deeds', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'offer', 'purchase', 'landslidedamaged', 'properties']"
2020-04-08 17:02:00,Weston,Shane_Tartaglia7,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 17:03:00,Terrapin Springs,HoldsAmyWhale,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 17:03:00,Downtown,FastFigueroaBanana86,"['someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'near', 'anyone', 'involve', 'overturn', 'vehicle', 'anyone', 'use', 'alternate', 'roads']"
2020-04-08 17:03:00,Palace Hills,GuapoGodfreyBread1956,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 17:03:00,Cheddarford,Quintin_Machado2015,"['gas', 'station', 'pizza', 'hut', 'power', 'pump', 'gas']"
2020-04-08 17:03:00,Old Town,ObnoxiousDBanana,"['sewer', 'pipe', 'break', 'wonder', '3rd', 'collect', 'sewage']"
2020-04-08 17:03:00,Scenic Vista,FamousDonaldIcecream,"['try', 'get', 'stock', 'power', 'batteries', 'cheese', 'run']"
2020-04-08 17:03:00,West Parton,ObnoxiousWhitsonBread14,"['lot', 'room', 'disaster', 'shelter']"
2020-04-08 17:03:00,Palace Hills,Stanley_DonnellDog1989,"['pharmacy', 'university', 'power']"
2020-04-08 17:04:00,Downtown,LovesMary_BrentHorse,"['krak', 'tv', 'track', 'unsubstantiated', 'rumor', 'famous', 'singer', 'lacki', 'dasicle', 'miss', 'possibly', 'bury', 'rumble', 'hotel', 'krak', 'tv', 'host', 'half', 'hour', 'special', 'tonight', 'eleven', 'celebrities', 'disasters', 'deadly', 'combination']"
2020-04-08 17:04:00,Palace Hills,CleverWeinerIcecream,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 17:05:00,Southwest,VCandidBeaulieu,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 17:05:00,Old Town,CandidLBread2010,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 17:05:00,Southton,CleverCCouch,"['powerlines', 'bus', 'line', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-08 17:06:00,Weston,Manuel_OrrLion64,"['sister', 'work', 'hospital', 'collapse', 'answer', 'phone', 'tell', 'call', 'see', 'answeringcan']"
2020-04-08 17:06:00,Old Town,OldTownBlues,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:06:00,West Parton,GuapoCouchAnna_Brown,"['help', 'anything', 'anything', 'anything', 'something', 'something', 'someone', 'landslide']"
2020-04-08 17:06:00,Southton,Charlotte1957,"['guy', 'go', 'get', 'nice', 'quiet', 'job', 'nuclear', 'power', 'station', 'rule']"
2020-04-08 17:06:00,Oak Willow,LovesWoodWhale,"['like', 'five', 'power', 'two', 'minutes', 'rest', 'hour', 'cell', 'phone', 'feel']"
2020-04-08 17:07:00,Easton,FamousZPlate1993,"['tvhostbrad', 'better', 'documentary', 'die']"
2020-04-08 17:07:00,West Parton,HWileySoares,"['someone', 'anyone', 'someone', 'himarkers', 'feel', 'nuclear', 'energy', 'ftwhimarkerswaste']"
2020-04-08 17:07:00,Southwest,HoldsStuartLion,"['try', 'get', 'stock', 'power', 'batteries', 'cheese', 'run']"
2020-04-08 17:08:00,Southton,DarkBrittanyCouch,"['help', 'anything', 'anything', 'something', 'something', 'someone', 'anyone', 'anyone', 'anything', 'anyone', 'us']"
2020-04-08 17:08:00,Northwest,LovesAmyDog,"['help', 'anything', 'something', 'something', 'someone', 'anyone', 'anyone', 'anything', 'something', 'finally', 'able', 'get', 'around', 'anyone', 'god']"
2020-04-08 17:09:00,Downtown,Yvette1986W,"['iim', 'sip', 'drink', 'park', 'wait', 'die']"
2020-04-08 17:09:00,Southwest,FamousAIcecream1961,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 17:09:00,Downtown,SmartJHouse1985,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 17:09:00,Terrapin Springs,FastMCar1995,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:10:00,Downtown,DarkJasonBread,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 17:10:00,Broadview,JoanFamousBland,"['help', 'anything', 'something', 'something']"
2020-04-08 17:11:00,Broadview,DarkPlateCynthia_Niemczyk,"['spend', 'years', 'cultivate', 'grapes', 'lattice', 'darkplatecynthia_niemczyk', 'probably', 'die']"
2020-04-08 17:11:00,Downtown,Johnson38,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 17:11:00,Downtown,AdministratorSophie,"['actually', 'wokrant', 'die', 'go', 'head', 'back', 'wokrork']"
2020-04-08 17:11:00,Downtown,Phillip_Mason86,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:11:00,Safe Town,WileyHCouch60,"['dead', 'anyone', 'tire', 'want', 'history', 'study', 'guide', 'friday', 'iwanna', 'go', 'play', 'outside']"
2020-04-08 17:11:00,East Parton,RunsRenata_DudleyDog,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:12:00,Weston,JonCuriousO,"['hear', 'sewer', 'neighborhoods', 'old', 'town', 'safe', 'town', 'scenic', 'vista', 'broadview', 'go']"
2020-04-08 17:12:00,East Parton,RunsGraigBird,"['protect', 'anything', 'anyone', 'someone', 'newest', 'nuclear', 'power', 'crazyway', 'boil', 'water']"
2020-04-08 17:12:00,Scenic Vista,Robert13,"['pharmacy', 'university', 'power']"
2020-04-08 17:13:00,Scenic Vista,LovesDarius_BannisterWhale,"['apparently', 'part', 'accident', 'owner', 'build', 'collapse', 'everyone', 'ok', 'collapsedcan']"
2020-04-08 17:13:00,Cheddarford,CandidShortPlate,"['tvhostbrad', 'better', 'documentary', 'die']"
2020-04-08 17:14:00,Cheddarford,CuriousMHouse,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:14:00,Cheddarford,Sarah2017B,"['scar', 'live']"
2020-04-08 17:14:00,Easton,A68Moulton,"['try', 'get', 'stock', 'power', 'batteries', 'cheese', 'run']"
2020-04-08 17:14:00,East Parton,LazyBreadMary,"['powerlines', 'bus', 'line', 'something']"
2020-04-08 17:14:00,Broadview,AttentativeLashellBanana,"['father', 'hear', 'grandma', 'city', 'evacuate']"
2020-04-08 17:14:00,Safe Town,BuddeOctopus1986,"['someneomeone', 'anyone', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'anyone', 'anything', 'treesomene', 'housomenee', 'someneomeone', 'somenetructural', 'integrity', 'someneomething', 'failure', 'insomenepectionsomene', 'damagesomene', 'defectsomene', 'tesomeneting', 'repair']"
2020-04-08 17:14:00,Weston,ObnoxiousHBanana2002,"['hear', 'sewer', 'neighborhoods', 'old', 'town', 'safe', 'town', 'scenic', 'vista', 'broadview', 'go']"
2020-04-08 17:15:00,Easton,Katina_Hwang77,"['build', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'offer', 'purchase', 'landslidedamaged', 'properties']"
2020-04-08 17:15:00,Weston,FamousKCouch2007,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 17:16:00,Northwest,CandidPCouch2003,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:17:00,Scenic Vista,ChloeJohnson,"['power', 'sewers', 'city', 'even']"
2020-04-08 17:17:00,Northwest,HoldsShirley_JacksonWhale,"['66th', 'someone', 'someone', 'anything', 'online', 'anything', 'something', 'someone', 'facts', 'nuclear', 'energy', 'theycan']"
2020-04-08 17:17:00,West Parton,CuriousPlateBobbie_Mallon,"['son', 'die', 'know', 'friend', 'feel', 'alone', 'right']"
2020-04-08 17:17:00,Southton,MarkLion89,"['tvhostbrad', 'better', 'documentary', 'die']"
2020-04-08 17:17:00,Downtown,SurfaceHorse85,"['hear', 'sewer', 'neighborhoods', 'old', 'town', 'safe', 'town', 'scenic', 'vista', 'broadview', 'go']"
2020-04-08 17:18:00,Terrapin Springs,AttentativeMcclungLight,"['attentativedouglasicecream', 'pastor', 'scene', 'sea', 'call', 'gull', 'nuclear', 'reactor', 'fuel', 'rods', 'two', 'different', 'creatures']"
2020-04-08 17:18:00,Southton,Mattie_Williams16,"['right', 'thing', 'nuclear', 'power', 'plant', 'nuclear', 'power']"
2020-04-08 17:18:00,Southwest,FearsEmiliaWhale,"['firefighters', 'anything', 'anything', 'near', 'anyone', 'involve', 'overturn', 'vehicle', 'anyone', 'use', 'alternate', 'roads']"
2020-04-08 17:18:00,Chapparal,FamousBBread70,"['tvhostbrad', 'better', 'documentary', 'die']"
2020-04-08 17:19:00,Old Town,FamousTCandy,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:19:00,West Parton,SmartSBread25,"['emergency', 'generator', 'fail', 'start', 'goldcare', 'reroute', 'power', 'restore', 'power', 'company', 'scene', 'work', 'problem']"
2020-04-08 17:19:00,Cheddarford,Irma2002Yang,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:19:00,Chapparal,BusyCouchKenneth,"['tvhostbrad', 'better', 'documentary', 'die']"
2020-04-08 17:20:00,Southwest,RacesMonteHorse,"['people', 'jade', 'bridge', 'close', 'hatejade']"
